orderid,latitude,longitude,estimateddeliverytime
1555589,37.632171,-122.48687200000001,232
1555602,37.628553500000002,-122.41446639999999,1456
1555599,37.852738899999999,-122.2822678,39
1555664,37.864524600000003,-122.2609034,298
1555678,37.626291799999997,-122.4261446,203
1555710,37.734238300000001,-122.17540889999999,251
1555692,37.532601499999998,-122.3598911,34
1555731,37.802467999999998,-122.263122,333
1555747,37.5843512,-122.3437064,114
1555771,37.232065300000002,-121.8401879,5
1555891,37.652186899999997,-122.4254104,136
1555893,37.8734167,-122.26641189999999,244
1556000,32.750705500000002,-117.1243175,39
1555954,37.780115799999997,-122.4789569,215
1556047,33.874085299999997,-118.3679041,86
1556029,32.772048499999997,-117.1167763,270
1556053,37.744526,-122.430306,66
1556075,37.807811200000003,-122.2557781,39
1556122,37.526527299999998,-122.34966350000001,3
1556126,37.781841200000002,-122.3925962,7
1556227,34.019509499999998,-118.4734546,101
1556288,37.814321100000001,-122.2907319,160
1556309,37.764536,-122.447686,16
1556143,36.965491800000002,-122.01036209999999,170
1556264,37.3025442,-121.9185341,0
1552698,34.008854700000001,-118.4859745,57
1552752,37.787230000000001,-122.465473,109
1552882,37.734778300000002,-122.4277738,257
1552815,37.738548000000002,-122.41814100000001,170
1552890,37.776735500000001,-122.41895770000001,250
1552821,37.6671944,-122.4314218,47
1552911,37.783779000000003,-122.47059900000001,140
1552790,37.806030700000001,-122.41981130000001,58
1553012,37.761426800000002,-122.44083019999999,192
1552982,37.663828000000002,-122.0902955,84
1553145,37.868572200000003,-122.2502313,430
1553225,33.8782298,-118.36399729999999,1766
1553229,37.757940099999999,-122.4276476,118
1553102,37.757154499999999,-122.4031299,1149
1553223,37.762068300000003,-122.4115968,17
1553392,37.769553700000003,-122.4494002,1621
1553470,37.635128299999998,-122.0544347,619
1553329,32.748708399999998,-117.2515791,7
1553405,37.796517199999997,-122.2038147,99
1553161,36.965394000000003,-121.97238,170
1553501,37.622947799999999,-122.4098482,328
1553548,37.845769099999998,-122.29460090000001,91
1553597,37.786488499999997,-122.4848868,82
1553513,37.770190800000002,-122.1989938,200
1553679,37.729868600000003,-122.5027307,205
1553712,37.632962900000003,-122.415605,233
1553669,34.024962000000002,-118.4519019,115
1553820,32.796040400000003,-117.23808409999999,76
1553822,37.803748900000002,-122.26311889999999,18
1553860,37.582462599999999,-122.32994909999999,11
1553794,37.802964299999999,-122.4184216,128
1553559,37.781784600000002,-122.4208606,171
1553744,37.778360900000003,-122.459045,30
1553907,37.773147999999999,-122.2096815,50
1553856,32.718445500000001,-117.1580532,132
1554081,37.000346,-122.02251099999999,2161
1554019,37.859125200000001,-122.2747073,224
1553842,37.718273199999999,-122.47589290000001,166
1554072,37.391036,-122.084626,91
1554150,33.873588300000002,-118.37776289999999,893
1554171,37.743669799999999,-122.458716,304
1554138,33.854779100000002,-118.3925253,410
1554241,37.761100900000002,-122.4344261,37
1554297,32.818444100000001,-117.1652551,160
1554378,37.713093100000002,-122.4021343,74
1554405,37.824939000000001,-122.285785,44
1554384,37.768000700000002,-122.1808995,160
1554515,36.988763800000001,-121.99546460000001,70
1554480,37.754625500000003,-122.4928663,68
1554459,37.758783100000002,-122.4100758,28
1554687,37.4870017,-122.1903556,2376
1554544,37.338925199999998,-122.0425122,54
1554818,37.631056100000002,-122.4409507,130
1554725,32.7260986,-117.1695491,160
1554865,37.462493000000002,-122.225514,45
1554950,37.810858000000003,-122.297498,20
1554969,37.7877881,-122.4088321,2
1555062,34.034433800000002,-118.490959,2119
1555093,37.754769400000001,-122.18676910000001,833
1555126,37.783866000000003,-122.459441,1908
1555155,37.8294487,-122.27994700000001,506
1555120,34.014337599999998,-118.49744629999999,136
1555162,37.742041499999999,-122.193302,55
1555147,37.4237495,-122.1321919,1
1555219,37.706941,-122.463624,244
1555201,37.762006,-122.449488,193
1555275,37.775388,-122.407483,198
1555297,37.7614722,-122.1669483,68
1555276,37.673410799999999,-122.10585140000001,184
1555300,37.323027500000002,-121.9079279,134
1555464,37.372382399999999,-121.9765417,45
1555486,37.796230199999997,-122.2507198,189
1555511,37.899261099999997,-122.2759204,79
1555514,37.778284900000003,-122.463757,378
1555560,37.525139799999998,-122.2622059,227
1555611,36.981153599999999,-121.95511500000001,78
1555634,32.848744799999999,-117.18706349999999,162
1555763,37.682469900000001,-122.40160880000001,430
1555749,37.728836800000003,-122.4475827,163
1555829,37.864232700000002,-122.27010180000001,211
1555766,37.7030028,-122.45226,262
1555982,37.713919199999999,-122.45531200000001,567
1555960,37.586365000000001,-122.33912599999999,0
1556115,33.872135,-118.37459200000001,87
1556118,37.628642399999997,-122.4225702,39
1556213,36.977998900000003,-122.03436600000001,144
1556318,37.745769899999999,-122.5043603,52
1556333,37.7970288,-122.4436884,505
1556313,36.974823999999998,-122.030006,289
1556311,37.777057499999998,-122.4573565,227
1556357,37.776871300000003,-122.4093309,146
1556058,37.789861500000001,-122.4241188,183
1552616,33.9818432,-118.435323,154
1552719,32.7465537,-117.0905336,233
1552853,37.780811,-122.3924944,205
1552943,37.576228800000003,-122.33380649999999,180
1552881,37.7990937,-122.2098424,69
1552873,37.735813200000003,-122.1771688,0
1552865,33.887126299999998,-118.3766912,161
1552966,37.550120800000002,-122.332212,75
1552648,37.669449,-122.0632426,312
1552885,37.773960099999996,-122.4133956,154
1553084,37.396383,-121.95543840000001,717
1553058,37.769008599999999,-122.4035784,30
1553057,37.508367,-122.2656558,89
1553285,37.617682299999998,-122.4288116,197
1553303,37.433085400000003,-122.12804250000001,184
1553419,37.862689400000001,-122.2538193,190
1553469,37.8123127,-122.2805994,109
1553621,37.376022499999998,-122.11602910000001,984
1553383,37.774123199999998,-122.4296169,102
1553449,33.893984000000003,-118.361836,180
1553372,37.785456000000003,-122.45402799999999,241
1553560,37.6942272,-122.4755356,250
1553514,37.703460999999997,-122.428074,168
1553574,32.707872100000003,-117.1490733,103
1553681,37.4734944,-122.2425458,117
1553713,37.755530999999998,-122.423563,193
1553733,37.769511000000001,-122.192322,194
1553666,37.508991199999997,-122.2761426,1
1553623,37.397469000000001,-121.84931400000001,27
1553813,32.805652100000003,-117.2402745,114
1553897,37.585681999999998,-122.334041,92
1553908,37.490554500000002,-122.2251071,225
1553948,37.769919000000002,-122.444958,82
1553866,37.324816400000003,-121.9203079,69
1553964,37.753132399999998,-122.44333880000001,245
1553967,37.5239659,-122.2904693,133
1554137,37.790442800000001,-122.42762999999999,38
1553844,36.970253499999998,-121.958384,107
1554111,32.624006600000001,-117.0922954,53
1554165,37.697321799999997,-122.4595683,3
1554213,37.810859200000003,-122.25006550000001,292
1554248,37.784001699999997,-122.4308857,343
1554280,37.6258725,-122.0659641,278
1554182,37.561345199999998,-122.3206105,83
1554264,32.7189537,-117.1705805,269
1554505,37.762442,-122.47741600000001,135
1554440,37.664140799999998,-122.08201149999999,11
1554485,37.788462899999999,-122.41667769999999,10
1554477,37.838152999999998,-122.263918,338
1554328,37.796453900000003,-122.24763280000001,65
1554525,37.504711200000003,-122.2648002,259
1554628,37.824777099999999,-122.2732105,397
1554705,37.781918300000001,-122.44881700000001,216
1554840,37.866762299999998,-122.25760870000001,288
1554781,37.692307300000003,-122.1204762,358
1554888,37.776216099999999,-122.22025050000001,215
1554972,37.550902999999998,-122.303652,135
1554977,37.725302599999999,-122.45689950000001,732
1554917,33.855243700000003,-118.24312759999999,252
1555091,37.866269000000003,-122.253725,326
1555094,37.873628199999999,-122.2665334,121
1555121,36.967061800000003,-122.04151640000001,156
1555124,37.748176000000001,-122.475666,288
1555174,37.760392699999997,-122.4146638,426
1555084,37.731577100000003,-122.3860617,199
1555182,37.748992000000001,-122.50596830000001,487
1555252,37.822091399999998,-122.23690670000001,156
1555237,37.8620108,-122.2570853,201
1555284,37.782818499999998,-122.2235355,101
1555294,37.379381600000002,-122.0846536,142
1555362,37.833379999999998,-122.26945809999999,165
1555363,37.774014000000001,-122.46459659999999,141
1555323,37.735714299999998,-122.4446105,116
1555387,37.7302179,-122.45564539999999,80
1555399,32.919694399999997,-117.23079389999999,129
1555515,37.4765096,-122.21787329999999,589
1555653,37.865336399999997,-122.27666720000001,260
1555725,37.6286524,-122.4400904,161
1555729,37.7177224,-122.4413617,262
1555741,37.3605649,-121.9963813,238
1555733,37.533452099999998,-122.2718777,89
1555775,37.740246200000001,-122.48168939999999,12
1555713,37.422934400000003,-122.2022022,241
1555759,37.719027699999998,-122.39843740000001,253
1555985,32.936408299999997,-117.1014922,154
1556052,37.269218700000003,-121.9238027,245
1555983,37.547620999999999,-122.278909,189
1556067,37.468127299999999,-122.2440508,209
1556081,37.4129425,-121.9417116,56
1556278,37.8791546,-122.272373,130
1556266,37.468226399999999,-122.22780520000001,172
1556301,33.876111399999999,-118.4057833,17
1552702,37.771506500000001,-122.4494902,144
1552722,37.548190099999999,-122.2734742,6
1552789,37.782603100000003,-122.4172585,282
1552700,37.329138,-121.950717,3
1552818,37.396538300000003,-121.9549742,593
1552870,37.667326799999998,-122.10623990000001,110
1552861,37.784170099999997,-122.2346338,125
1552896,36.958570700000003,-122.04545,163
1552974,37.6548613,-122.0680418,22
1553112,37.833482400000001,-122.2554361,286
1553049,37.828589399999998,-122.19940680000001,208
1553030,37.592393999999999,-122.4944692,203
1553250,37.715825600000002,-122.479944,233
1553260,37.694476399999999,-122.1198727,336
1553230,37.7887342,-122.407183,263
1553269,37.781170699999997,-122.4135524,377
1553319,32.705743499999997,-117.0939556,797
1553236,37.332779700000003,-121.8892748,127
1553423,37.503085200000001,-122.2115283,83
1553688,37.788868000000001,-122.446584,27
1553784,37.758783100000002,-122.4100758,116
1553588,37.694778800000002,-122.49585759999999,103
1553567,37.493378399999997,-122.2768475,46
1553869,37.568823700000003,-122.31594990000001,340
1553872,37.834411899999999,-122.2257382,19
1553958,37.5445712,-122.3517621,98
1554020,37.348003300000002,-121.9618816,1208
1553852,32.756053999999999,-117.07519720000001,96
1554046,37.335678100000003,-121.9895027,198
1553994,37.324339100000003,-121.94949269999999,251
1553882,32.753422200000003,-117.0914597,147
1554115,34.025219,-118.502292,140
1554130,37.556804,-122.31955600000001,174
1554089,34.019860299999998,-118.4644871,2
1554301,32.781864300000002,-117.08278110000001,805
1553985,32.796040400000003,-117.23808409999999,76
1554330,32.7460977,-117.1530149,224
1554214,37.829386900000003,-122.2761996,146
1554261,37.782399900000001,-122.4188759,33
1554423,37.4163031,-122.09338990000001,94
1554226,37.776274999999998,-122.4162807,214
1554152,37.715785400000001,-122.4956957,21
1554745,37.794573300000003,-122.40194030000001,1881
1554730,37.786129699999996,-122.41438549999999,24
1554733,37.679192399999998,-122.099692,171
1554722,32.711697000000001,-117.16042,191
1554782,37.8478371,-122.2585729,416
1554835,37.730435,-122.41693100000001,0
1554765,37.753106199999998,-122.16602570000001,194
1554788,37.739144899999999,-122.3879278,181
1554856,36.990727,-121.933359,36
1554915,37.761291300000003,-122.3884492,272
1554906,37.786588500000001,-122.4162733,135
1554964,37.403902000000002,-122.089609,128
1554971,37.856130800000003,-122.2776729,0
1554984,37.622660699999997,-122.0732575,300
1555019,37.836137999999998,-122.29493600000001,64
1555069,37.807614999999998,-122.296148,185
1555026,37.777777299999997,-122.4420471,338
1554954,37.780683600000003,-122.43292529999999,156
1555097,34.019905000000001,-118.472942,54
1555142,37.402740700000003,-122.1112385,1438
1555158,37.715825600000002,-122.479944,112
1555117,37.717317600000001,-122.4605423,170
1555263,37.707870399999997,-122.4528138,275
1555279,36.977052,-121.961842,224
1555383,37.783695999999999,-122.411225,34
1555420,37.717802399999997,-122.4588742,132
1555406,37.813156900000003,-122.298692,111
1555508,37.777746,-122.48835699999999,236
1555482,37.4870017,-122.1903556,90
1555546,37.351348999999999,-122.009463,233
1555526,37.785466999999997,-122.41407,381
1555652,37.6844775,-122.4915091,137
1555680,37.456337499999997,-122.2429265,325
1555779,37.800190700000002,-122.4064087,817
1555707,37.510165200000003,-122.30215990000001,145
1555708,37.863223699999999,-122.25776310000001,662
1555805,37.666361500000001,-122.1209985,140
1555881,37.7704095,-122.4440129,132
1555927,37.649802700000002,-122.4384574,185
1555907,37.722799999999999,-122.458501,175
1555943,37.467599100000001,-122.2563938,269
1556022,37.375967600000003,-122.0447784,187
1556012,36.946060000000003,-121.87240799999999,32
1556226,37.476360499999998,-122.2234952,40
1556237,37.7718402,-122.23375249999999,29
1556128,36.966903500000001,-122.0306406,35
1556312,37.721947499999999,-122.45155939999999,326
1552596,37.7360544,-122.4199739,259
1552793,37.742134,-122.502132,374
1552863,37.555549599999999,-122.3243643,210
1552779,37.324076699999999,-121.9947773,104
1553087,37.485851199999999,-122.22666359999999,198
1553019,37.8541369,-122.2612704,451
1552916,37.402166999999999,-121.961123,102
1553130,37.761086900000002,-122.47720510000001,222
1553106,37.866824899999997,-122.2643248,128
1553215,33.861167000000002,-118.3849232,165
1553186,37.717072999999999,-122.444908,96
1553361,37.794902999999998,-122.414449,2361
1553103,34.022765700000001,-118.46371360000001,32
1553201,37.4128732,-122.0962425,101
1553350,37.813226800000002,-122.2672994,242
1553275,37.342225999999997,-122.0256165,105
1553471,37.783337000000003,-122.227009,518
1553355,37.560655599999997,-122.272138,262
1553403,37.4957171,-122.22041590000001,46
1553505,37.324076699999999,-121.9947773,1575
1553498,37.338381099999999,-121.9138336,47
1553566,37.761710800000003,-122.4120612,491
1553171,36.987958599999999,-121.96317790000001,52
1553586,37.770892400000001,-122.4304446,274
1553715,37.579244099999997,-122.3200855,109
1553804,37.778509800000002,-122.2114366,221
1553874,37.776682399999999,-122.4992464,813
1553987,37.799847,-122.40765,
1553757,34.026175000000002,-118.478402,16
1554032,33.667136900000003,-117.910681,20
1554133,37.829909399999998,-122.2837134,107
1554173,37.860149300000003,-122.26300689999999,201
1554121,37.624841400000001,-122.417711,228
1554104,37.732444299999997,-122.1812154,115
1554164,37.773010499999998,-122.41479699999999,183
1554193,37.769382100000001,-122.40383079999999,135
1554107,37.788234099999997,-122.432755,182
1554116,37.727668199999997,-122.3843638,297
1554361,37.752248999999999,-122.39751939999999,117
1554386,37.7659947,-122.4336148,188
1554430,32.779984599999999,-117.2519868,882
1554403,37.652423300000002,-122.0771237,128
1554274,37.562147000000003,-122.31997200000001,282
1554316,37.673003799999996,-122.4707186,170
1554445,37.582453999999998,-122.33633740000001,164
1554483,37.516458399999998,-122.3029684,79
1554562,37.345768999999997,-121.9376887,199
1554775,37.867991000000004,-122.2695236,57
1554719,32.751543599999998,-117.2462816,95
1554728,37.862500799999999,-122.2928058,101
1554555,36.962630500000003,-121.9851328,49
1554778,37.354531999999999,-122.002725,58
1554811,37.786325499999997,-122.43063549999999,49
1554690,32.784071699999998,-117.2531601,233
1554913,37.665944699999997,-122.38508400000001,60
1555005,37.450073000000003,-122.14343719999999,264
1554916,37.7583044,-122.4215343,350
1555000,37.4394183,-122.1375762,47
1555110,37.754769400000001,-122.18676910000001,833
1555131,37.552442499999998,-122.25988890000001,44
1555181,37.778697999999999,-122.44100299999999,2164
1555157,37.775632999999999,-122.461459,17
1555254,37.725302599999999,-122.45689950000001,110
1555256,37.3550258,-121.8145775,183
1555247,37.855262500000002,-122.265215,82
1555349,33.849205300000001,-118.38095749999999,860
1555364,37.680329499999999,-122.0809692,178
1555425,37.688465700000002,-122.4579938,110
1555408,32.875563800000002,-117.21219170000001,147
1555433,37.581223000000001,-122.342679,104
1555499,37.772433900000003,-122.50270399999999,795
1555665,37.864524600000003,-122.2609034,298
1555646,37.666724899999998,-122.43897490000001,206
1555640,37.757109,-122.466572,72
1555621,34.015521300000003,-118.49098739999999,171
1555709,37.7809983,-122.4145599,134
1555737,37.767907800000003,-122.2421961,7
1555752,37.481828700000001,-122.2611228,134
1555803,32.799197599999999,-117.2514764,162
1555944,36.976866399999999,-122.0083649,1
1555976,37.554043999999998,-122.26822199999999,851
1555994,37.534655600000001,-122.2367011,347
1556021,37.718825899999999,-122.4579138,129
1556114,37.760784899999997,-122.2637038,849
1556085,37.561273900000003,-122.3245515,68
1556209,37.336739899999998,-122.0538914,1
1556239,37.773167999999998,-122.48456400000001,11
1556229,32.7472408,-117.09406749999999,99
1556291,37.865264600000003,-122.2651645,182
1556321,37.664089099999998,-122.1041984,162
1556322,36.985415099999997,-121.91782329999999,229
1556320,37.723590000000002,-122.42661099999999,248
1552668,37.4743779,-122.2517706,229
1552663,37.7679385,-122.44530589999999,186
1552692,37.715942499999997,-122.4784377,183
1552933,33.882102199999999,-118.3732401,1143
1552624,37.564541400000003,-122.2703741,15
1552919,37.586551499999999,-122.337451,149
1552935,37.775081,-122.462502,198
1552944,37.6695791,-122.47694129999999,0
1553022,37.489184600000002,-122.2337308,229
1553033,37.4791186,-122.22383050000001,116
1553006,33.984907,-118.4459743,117
1553177,37.780125499999997,-122.40419009999999,275
1553172,37.501519399999999,-122.2931887,84
1553137,37.789078199999999,-122.4247166,129
1553253,37.723613,-122.46731699999999,109
1553015,37.399437599999999,-122.11186840000001,105
1553276,37.764575299999997,-122.4882125,22
1553164,37.868735399999998,-122.2517519,128
1553282,37.7746906,-122.178792,57
1553495,34.0092371,-118.4738121,1126
1553448,37.793650300000003,-122.2695842,12
1553524,37.774125699999999,-122.4620226,69
1553530,37.752482999999998,-122.506775,48
1553286,37.768864299999997,-122.4266708,124
1553511,37.590030400000003,-122.38772969999999,179
1553660,34.023056599999997,-118.4833864,250
1553435,32.715942800000001,-117.1644647,257
1553551,33.836084800000002,-118.2169731,232
1553646,32.7527744,-117.1065274,209
1553665,37.7613968,-122.4205869,123
1553729,37.786869500000002,-122.2023641,24
1553687,37.884832400000001,-122.25876529999999,286
1553547,37.796089000000002,-122.424887,123
1553754,37.799354700000002,-122.23064100000001,102
1553704,37.738675899999997,-122.4030583,240
1553969,37.729934299999996,-122.1942384,257
1553803,32.787245900000002,-117.2536702,58
1553924,37.559443299999998,-122.315116,107
1554250,37.468966700000003,-122.2480236,441
1554096,36.986145800000003,-122.02174410000001,55
1554230,37.756625300000003,-122.46388570000001,77
1554270,37.388702899999998,-122.005546,105
1554355,37.368650899999999,-122.0098151,95
1554662,37.679192399999998,-122.099692,489
1554447,37.7842506,-122.4271638,411
1554684,37.4839178,-122.22660860000001,2249
1554481,37.7123864,-122.4454499,197
1554607,37.836066899999999,-122.2809139,198
1554535,37.785544199999997,-122.4090376,417
1554751,37.786588500000001,-122.4162733,296
1554718,36.975912700000002,-122.0263475,1
1554910,37.7627837,-122.4611218,1423
1554951,37.866487900000003,-122.25238299999999,53
1554965,37.776057199999997,-122.2237023,291
1554930,37.717342100000003,-122.45500699999999,75
1555103,37.530343299999998,-122.2865315,54
1555163,37.684525499999999,-122.0631382,203
1555112,37.439315700000002,-122.16091710000001,3
1555159,37.767872199999999,-122.4298441,170
1555246,37.633398,-122.4944131,172
1555222,34.028871000000002,-118.50547,214
1555308,36.984952499999999,-122.0246575,100
1555336,37.389610400000002,-121.9886832,1
1555358,33.849205300000001,-118.38095749999999,1479
1555327,37.262459,-121.91053100000001,111
1555411,37.808300000000003,-122.293548,273
1555326,37.532338699999997,-122.3012334,465
1555510,37.309407,-121.895758,31
1555624,34.019925600000001,-118.46314719999999,6
1555637,37.666827300000001,-122.45448210000001,169
1555681,37.3605649,-121.9963813,257
1555693,37.431892499999996,-122.18661640000001,7
1555843,37.535411000000003,-122.27764310000001,209
1555928,37.344777800000003,-122.0907275,220
1555823,37.7433975,-122.4320941,128
1555990,37.581960299999999,-122.3543171,107
1556035,37.331893700000002,-121.9630717,221
1556032,37.779733999999998,-122.469886,142
1556069,37.747740200000003,-122.46821199999999,239
1556256,32.862184999999997,-117.226253,243
1556283,37.661166000000001,-122.11291060000001,47
1552634,37.779894300000002,-122.4947507,175
1552731,37.778140200000003,-122.4125583,136
1552782,37.7146246,-122.4627624,195
1552760,37.762205399999999,-122.417526,155
1552755,37.798298500000001,-122.43493359999999,148
1552810,37.726064200000003,-122.4270585,99
1552950,37.625307999999997,-122.41485400000001,1271
1552854,37.772307699999999,-122.4430538,274
1552837,37.780963700000001,-122.4532469,174
1552835,37.7393638,-122.4652803,52
1552852,37.728957899999997,-122.4605842,105
1552992,37.390848200000001,-122.0924466,181
1553068,37.737501999999999,-122.38435800000001,1
1552846,32.708581799999997,-117.2345499,43
1553151,37.745092,-122.496998,4
1553159,37.801302300000003,-122.2494719,182
1553069,37.459955100000002,-122.2254834,71
1553196,37.545100099999999,-122.3611403,1
1553388,37.802217200000001,-122.2502124,215
1553325,37.724341199999998,-122.4177617,353
1553410,37.772995999999999,-122.40374199999999,155
1553273,37.382037799999999,-121.97500429999999,110
1553400,37.386372199999997,-122.0898488,55
1553349,37.798327,-122.408036,114
1553467,32.698036700000003,-117.1391036,241
1553376,37.347191000000002,-121.96524650000001,512
1553516,37.794568099999999,-122.4196563,232
1553602,37.788899999999998,-122.416414,200
1553580,37.337866099999999,-122.0418485,170
1553708,37.758542900000002,-122.43788240000001,82
1553668,37.8054165,-122.2752818,109
1553706,37.648598499999999,-122.4683181,129
1553870,37.769290099999999,-122.4304168,118
1553698,32.8606056,-117.193804,52
1553793,37.864394699999998,-122.2587638,183
1553913,36.971783899999998,-121.961432,120
1553823,37.544062099999998,-122.2836671,1
1553946,37.449975999999999,-122.172932,281
1553955,37.719792099999999,-122.47928469999999,24
1554168,37.508062000000002,-122.2919708,158
1554196,37.779350899999997,-122.4971208,143
1554239,37.782728499999997,-122.4751493,197
1554289,34.015366999999998,-118.4785148,419
1554271,36.976999900000003,-122.01437199999999,166
1554431,37.809849,-122.24427,778
1554203,37.877942400000002,-122.2902192,253
1554401,37.787236,-122.441734,48
1554385,37.666951599999997,-122.4367495,147
1554451,36.9653615,-122.03223819999999,64
1554400,37.829564400000002,-122.278679,35
1554398,37.763577699999999,-122.3940838,79
1554546,37.785180099999998,-122.43578100000001,193
1554643,37.805147300000002,-122.44089820000001,106
1554550,37.664820300000002,-122.4765826,341
1554666,37.7608228,-122.4164359,115
1554726,37.467422900000003,-122.2267569,99
1554830,37.802600499999997,-122.4239846,1149
1554746,37.6343332,-122.0469891,130
1554871,37.548143799999998,-122.28522719999999,202
1554862,37.546931200000003,-122.3563724,174
1554727,37.761189999999999,-122.401566,40
1554922,37.399515999999998,-122.104248,76
1554883,37.323619999999998,-121.972528,98
1554976,37.387187400000002,-122.1119537,81
1555029,36.972275099999997,-122.0312265,364
1554989,37.574925499999999,-122.3768841,144
1554926,37.718825899999999,-122.4579138,228
1555046,37.738631400000003,-122.1897575,0
1555160,37.754769400000001,-122.18676910000001,833
1555123,37.367970100000001,-122.0657349,144
1555293,37.7614722,-122.1669483,68
1555268,37.399386399999997,-122.07181,145
1555310,37.337007700000001,-121.95628309999999,98
1555292,37.592888799999997,-122.36313850000001,163
1555357,37.848504400000003,-122.2725633,241
1555462,34.034312499999999,-118.4944541,10
1555494,37.799947199999998,-122.4094269,130
1555587,37.786141100000002,-122.392459,1115
1555578,33.968190999999997,-118.44633399999999,308
1555571,36.964517100000002,-121.980783,8
1555774,34.004721699999997,-118.48334389999999,192
1555871,37.792734000000003,-122.42146,1490
1555903,36.965358999999999,-122.03224160000001,431
1555872,37.4902473,-122.25135589999999,0
1555965,37.737961900000002,-122.5013325,1492
1556043,37.750209699999999,-122.15732010000001,3
1556014,37.773783299999998,-122.4015814,53
1556136,37.334730499999999,-121.8432557,1441
1556024,37.765546999999998,-122.4710049,192
1556048,32.747215300000001,-117.1072439,265
1556086,37.388475100000001,-122.0112786,154
1556199,37.290609400000001,-121.80233990000001,115
1556287,37.809068799999999,-122.2933833,160
1556243,37.788328,-122.4513482,323
1556303,37.783411200000003,-122.43310339999999,118
1556232,37.787683000000001,-122.3917907,243
1556290,37.312250900000002,-121.9486011,1016
1552608,37.665783699999999,-122.4849043,247
1552727,37.315077500000001,-121.91765719999999,175
1552780,36.967099900000001,-121.9730883,181
1552746,37.790461000000001,-122.404692,91
1552968,37.325616699999998,-121.99088140000001,240
1552954,37.7878647,-122.42478680000001,392
1552918,37.730614600000003,-122.4297358,257
1552715,37.793802399999997,-122.4039847,235
1553036,37.760175199999999,-122.48625629999999,29
1553002,36.988533400000001,-122.02643070000001,13
1553122,37.791190800000003,-122.4068068,281
1553235,37.788620000000002,-122.430156,458
1552938,32.790899000000003,-117.20456110000001,1278
1553342,37.401873299999998,-122.1118262,631
1553390,32.705743499999997,-117.0939556,158
1553425,37.670818099999998,-122.0909436,141
1553395,37.262047000000003,-121.93001219999999,212
1553238,33.8806972,-118.37180170000001,234
1553359,37.449878099999999,-122.1829382,106
1553486,37.881582999999999,-122.28965700000001,70
1553585,37.628553500000002,-122.41446639999999,17
1553532,37.726647399999997,-122.4763117,2375
1553724,37.785709500000003,-122.4165673,625
1553655,34.022636900000002,-118.50554409999999,180
1553839,37.630367499999998,-122.04624010000001,127
1553711,37.796772199999999,-122.3991745,85
1553777,37.721505999999998,-122.460992,142
1553938,37.754427700000001,-122.4415862,140
1553910,37.771365099999997,-122.4168674,428
1553944,37.403500999999999,-122.078943,3
1554117,37.793481900000003,-122.241435,91
1553990,37.808020900000002,-122.288214,195
1554176,37.796453900000003,-122.24763280000001,537
1554184,37.763577699999999,-122.3940838,31
1554219,37.506604000000003,-122.26406420000001,8
1554300,37.817261000000002,-122.268564,116
1554345,37.749112099999998,-122.4213134,168
1554335,37.813156900000003,-122.298692,152
1554468,37.381707499999997,-122.0254742,158
1554426,32.945808,-117.235271,73
1554564,37.764493999999999,-122.48115799999999,100
1554427,37.781693599999997,-122.4882901,55
1554541,37.782151300000002,-122.4460842,168
1554573,37.351106799999997,-121.8014142,6
1554655,37.782610099999999,-122.2294033,217
1554686,37.781621899999998,-122.43277,231
1554594,33.8269406,-118.3778495,1
1554707,37.798167200000002,-122.4063811,266
1554729,37.4776132,-122.2200485,10
1554742,37.641276599999998,-122.081243,34
1554874,37.740512600000002,-122.1587823,109
1554928,37.772456400000003,-122.4294548,1064
1554499,37.715991699999996,-122.49646389999999,37
1554794,37.399291599999998,-121.9565168,46
1555028,37.356059000000002,-122.106082,235
1555037,37.689488599999997,-122.12910720000001,243
1555023,33.6101539,-117.70724,278
1555011,37.762433100000003,-122.4901764,200
1555057,36.979625800000001,-121.9007344,28
1555076,37.7767701,-122.4183622,193
1555021,37.781041600000002,-122.5065177,127
1555153,37.687728,-122.10456499999999,159
1555215,37.788951500000003,-122.4121875,297
1555255,37.802317000000002,-122.421059,181
1555321,37.760142999999999,-122.430802,695
1555332,37.8124064,-122.25897929999999,266
1555426,37.804546999999999,-122.2693189,160
1555506,32.751138500000003,-117.2470024,28
1555524,37.775040799999999,-122.4128353,157
1555532,37.536349899999998,-122.2988941,178
1555561,37.355459400000001,-121.9770236,179
1555597,37.782638200000001,-122.4510027,238
1555582,32.722035699999999,-117.0858032,120
1555620,32.722386800000002,-117.158644,216
1555674,32.739541899999999,-117.1168698,249
1555642,37.765181800000001,-122.47125440000001,52
1555663,37.564867,-122.2755846,82
1555745,37.779293699999997,-122.48124660000001,25
1555748,37.762431900000003,-122.16808,180
1555756,37.797165700000001,-122.4027577,287
1555701,33.642308,-117.928816,1
1555722,33.860491199999998,-118.3976837,207
1555855,37.765937000000001,-122.444534,233
1555886,37.774797800000002,-122.4705751,167
1555863,36.999220100000002,-122.0223539,104
1555940,37.793846199999997,-122.3948366,274
1556013,37.7859008,-122.41083329999999,103
1555984,37.786067199999998,-122.4092521,55
1556151,37.775017900000002,-122.2557334,37
1556100,37.793213199999997,-122.40898079999999,218
1556061,36.972017600000001,-122.0535101,126
1556275,37.8112262,-122.267445,244
1556331,37.420639399999999,-122.1529678,159
1556178,32.745575799999997,-117.0568086,135
1556273,37.522018299999999,-122.30226570000001,71
1556306,37.799112200000003,-122.4199686,66
1552589,37.807780700000002,-122.4185638,409
1552627,37.3844578,-122.05599460000001,83
